,Old_name,New_name,Sowing,Vegetative,Flowering,Maturity,Model
4835,L222F03381C01S03032Ip.jpg,3032_SV_W_V_WD_10_1871.jpg,4.80E-05,0.6934106,0.30274692,0.003794423,Testing
4836,L222F03381C01S03032Rp05649.jpg,3032_SV_W_F_WD_10_1872.jpg,0.002494832,0.032757718,0.92325217,0.041495405,Testing
4837,L222F03381C01S03032Rp06809.jpg,3032_SV_W_F_WD_10_1873.jpg,0.008001236,0.4486511,0.46358112,0.07976661,Training
4838,L222F03381C01S03032Rp08461.jpg,3032_SV_W_F_WD_10_1874.jpg,8.31E-05,0.000167323,0.968253,0.031496514,Training
4839,L222F03381C01S03032Rp09153.jpg,3032_SV_W_F_WD_10_1875.jpg,0.000430435,9.04E-06,0.8741466,0.12541398,Training
4840,L222F03381C01S03032Rp10430.jpg,3032_SV_W_M_WD_10_1876.jpg,0.013383921,0.09915212,0.8145048,0.07295914,Testing
4841,L222F03381C01S03032Rp11993.jpg,3032_SV_W_M_WD_20_1877.jpg,0.004674704,0.08038934,0.35940707,0.5555289,Training
4842,L354F03980C01S03037Rp04774.jpg,3037_SV_W_V_WD_30_1878.jpg,2.16E-05,0.997881,0.002055454,4.19E-05,Testing
4843,L354F03980C01S03037Rp11017.jpg,3037_SV_W_F_WD_50_1879.jpg,0.000832611,0.001032151,0.8874058,0.110729344,Training
4844,L354F03980C01S03037Rp14477.jpg,3037_SV_W_M_DR_40_1880.jpg,0.00023203,0.012489799,0.08216053,0.9051176,Training
4845,L222F03387C01S03039Ip.jpg,3039_SV_W_V_WD_10_1881.jpg,2.21E-05,0.99885416,0.001107742,1.61E-05,Testing
4846,L222F03387C01S03039Rp05652.jpg,3039_SV_W_F_WD_10_1882.jpg,0.000424388,0.003061812,0.28508604,0.71142775,Testing
4847,L222F03387C01S03039Rp07451.jpg,3039_SV_W_F_WD_10_1883.jpg,0.000614216,0.005968737,0.24980961,0.74360746,Testing
4848,L222F03387C01S03039Rp08462.jpg,3039_SV_W_F_G_0_1884.jpg,8.55E-05,0.000109992,0.9735598,0.026244707,Training
4849,L222F03387C01S03039Rp09154.jpg,3039_SV_W_M_WD_20_1885.jpg,0.002733153,0.017176937,0.29282445,0.68726546,Training
4850,L222F03387C01S03039Rp10431.jpg,3039_SV_W_M_WD_20_1886.jpg,0.01552105,0.012891758,0.046317015,0.9252702,Testing
4851,L222F03387C01S03039Rp11992.jpg,3039_SV_W_M_WD_20_1887.jpg,0.002515811,0.000636568,0.037567005,0.95928055,Testing
4852,L354F01906C01S03047Ip.jpg,3047_SV_W_V_WD_10_1888.jpg,0.051013917,0.94890064,8.26E-05,2.81E-06,Training
4853,L354F01906C01S03047Rp01659.jpg,3047_SV_W_V_WD_10_1889.jpg,0.000303746,0.99936706,0.000279509,4.97E-05,Training
4854,L354F01906C01S03047Rp03295.jpg,3047_SV_W_V_WD_20_1890.jpg,1.62E-05,0.99789894,0.002022436,6.24E-05,Testing
4855,L354F01906C01S03047Rp04817.jpg,3047_SV_W_V_WD_10_1891.jpg,2.04E-06,0.99738926,0.002598049,1.07E-05,Testing
4856,L354F01906C01S03047Rp09098.jpg,3047_SV_W_F_WD_10_1892.jpg,0.000104519,0.000429438,0.9270258,0.07244019,Training
4857,L354F01906C01S03047Rp13938.jpg,3047_SV_W_M_G_0_1893.jpg,4.72E-06,0.98319155,0.014023231,0.002780585,Testing
4858,L354F01914C01S03048Ip.jpg,3048_SV_W_V_WD_10_1894.jpg,0.007704817,0.98821205,0.002662698,0.001420387,Testing
4859,L354F01914C01S03048Rp00363.jpg,3048_SV_W_V_WD_20_1895.jpg,0.001088684,0.9988159,8.98E-05,5.62E-06,Training
4860,L354F01914C01S03048Rp03297.jpg,3048_SV_W_V_WD_10_1896.jpg,9.53E-06,0.9905572,0.009370664,6.26E-05,Training
4861,L354F01914C01S03048Rp04989.jpg,3048_SV_W_V_WD_10_1897.jpg,1.24E-05,0.99842143,0.001471976,9.42E-05,Training
4862,L354F01914C01S03048Rp07824.jpg,3048_SV_W_F_WD_10_1898.jpg,3.09E-05,0.15586716,0.7966958,0.04740611,Training
4863,L354F01914C01S03048Rp09156.jpg,3048_SV_W_F_WD_10_1899.jpg,0.000454118,0.009259758,0.9279096,0.062376548,Training
4864,L354F01914C01S03048Rp09809.jpg,3048_SV_W_F_WD_20_1900.jpg,9.46E-05,9.10E-05,0.64796335,0.35185105,Training
4865,L354F01914C01S03048Rp13937.jpg,3048_SV_W_M_DR_20_1901.jpg,5.73E-05,0.000470897,0.13782972,0.861642,Testing
4866,L354F02256C01S03049Ip.jpg,3049_SV_W_S_WD_40_1902.jpg,0.15090658,0.8447235,0.003953774,0.00041617,Training
4867,L354F02256C01S03049Rp03298.jpg,3049_SV_W_V_WD_10_1903.jpg,0.000238891,0.99946076,0.000243739,5.66E-05,Training
4868,L354F02256C01S03049Rp04990.jpg,3049_SV_W_V_WD_10_1904.jpg,3.82E-06,0.9761647,0.023777457,5.40E-05,Testing
4869,L354F02256C01S03049Rp07825.jpg,3049_SV_W_V_WD_10_1905.jpg,6.19E-06,0.99523664,0.004727173,3.00E-05,Training
4870,L354F02256C01S03049Rp09157.jpg,3049_SV_W_F_WD_20_1906.jpg,5.63E-05,0.002030273,0.82949257,0.16842075,Training
4871,L354F02256C01S03049Rp10510.jpg,3049_SV_W_F_WD_10_1907.jpg,0.000119493,0.009185234,0.98096955,0.009725733,Testing
4872,L354F02256C01S03049Rp13936.jpg,3049_SV_W_M_DR_50_1908.jpg,8.90E-05,0.002182029,0.002912909,0.994816,Testing
4873,L354F03990C01S03051Rp04755.jpg,3051_SV_W_V_WD_40_1909.jpg,0.000256527,0.9937065,0.00349055,0.002546375,Training
4874,L354F03990C01S03051Rp11034.jpg,3051_SV_W_F_WD_30_1910.jpg,2.56E-05,0.003194453,0.9759611,0.020818863,Testing
4875,L354F03990C01S03051Rp14481.jpg,3051_SV_W_M_DR_90_1911.jpg,2.08E-06,3.35E-06,0.01838015,0.9816144,Testing
4876,L354F02406C01S03052Ip.jpg,3052_SV_W_V_WD_10_1912.jpg,0.002768044,0.99711156,0.000108021,1.24E-05,Training
4877,L354F02406C01S03052Rp01675.jpg,3052_SV_W_V_WD_10_1913.jpg,1.25E-05,0.9980702,0.00113686,0.000780481,Testing
4878,L354F02406C01S03052Rp03299.jpg,3052_SV_W_V_WD_10_1914.jpg,1.75E-06,0.9998839,0.000112123,2.14E-06,Training
4879,L354F02406C01S03052Rp04995.jpg,3052_SV_W_V_WD_10_1915.jpg,4.43E-06,0.9981085,0.001865334,2.17E-05,Testing
4880,L354F02406C01S03052Rp07826.jpg,3052_SV_W_F_WD_10_1916.jpg,0.000286054,0.8112858,0.18567513,0.002753006,Testing
4881,L354F02406C01S03052Rp09181.jpg,3052_SV_W_F_WD_10_1917.jpg,0.000476194,0.004049194,0.9825125,0.01296219,Training
4882,L354F02406C01S03052Rp13904.jpg,3052_SV_W_M_DR_20_1918.jpg,9.09E-05,0.000955853,0.017194849,0.98175836,Testing
4883,L354F03984C01S03053Rp04762.jpg,3053_SV_W_V_WD_30_1919.jpg,2.57E-06,0.9881264,0.011699628,0.000171416,Testing
4884,L354F03984C01S03053Rp11035.jpg,3053_SV_W_V_WD_30_1920.jpg,0.000185005,0.42804256,0.56022316,0.011549329,Testing
4885,L354F03984C01S03053Rp14483.jpg,3053_SV_W_M_WD_30_1921.jpg,0.00011151,0.0818531,0.35028204,0.56775343,Training
4886,L354F03984C01S03053Rp14485.jpg,3053_SV_W_M_WD_30_1922.jpg,7.72E-05,0.016649853,0.34392375,0.6393492,Training
4887,L354F02630C01S03054Ip.jpg,3054_SV_W_V_WD_20_1923.jpg,0.051535953,0.9473086,0.001078681,7.68E-05,Training
4888,L354F02630C01S03054Rp03305.jpg,3054_SV_W_V_WD_50_1924.jpg,1.41E-05,0.99771583,0.002257283,1.28E-05,Training
4889,L354F02630C01S03054Rp04998.jpg,3054_SV_W_V_WD_20_1925.jpg,1.01E-06,0.9994011,0.0005895,8.41E-06,Training
4890,L354F02630C01S03054Rp07828.jpg,3054_SV_W_F_WD_20_1926.jpg,1.98E-05,0.004165465,0.85833734,0.13747738,Training
4891,L354F02630C01S03054Rp09161.jpg,3054_SV_W_F_WD_20_1927.jpg,0.00040401,0.2776336,0.5929051,0.12905727,Training
4892,L354F02630C01S03054Rp13903.jpg,3054_SV_W_M_DR_20_1928.jpg,0.000399911,0.006201798,0.15188248,0.8415158,Training
4893,L354F03992C01S03055Rp04770.jpg,3055_SV_W_V_WD_50_1929.jpg,0.000181552,0.9804571,0.019003222,0.000358094,Training
4894,L354F03992C01S03055Rp11016.jpg,3055_SV_W_F_WD_50_1930.jpg,1.27E-05,0.000828838,0.69334334,0.3058151,Training
4895,L354F03992C01S03055Rp14479.jpg,3055_SV_W_M_WD_60_1931.jpg,0.002079935,0.4880999,0.1361532,0.37366694,Testing
4896,L354F03992C01S03055Rp15014.jpg,3055_SV_W_M_WD_90_1932.jpg,0.001393537,0.01495135,0.074323066,0.90933204,Testing
4897,L242F01471C01S03064Ip.jpg,3064_SV_W_S_WD_20_1933.jpg,0.9421255,0.052286323,0.000930779,0.004657472,Testing
4898,L242F01471C01S03064Rp02790.jpg,3064_SV_W_V_WD_20_1934.jpg,0.030172087,0.9677376,0.00134985,0.000740474,Training
4899,L242F01471C01S03064Rp07893.jpg,3064_SV_W_F_WD_50_1935.jpg,0.000731614,0.053189885,0.5909331,0.35514542,Training
4900,L242F01471C01S03064Rp08354.jpg,3064_SV_W_F_WD_60_1936.jpg,0.0275901,0.90699536,0.058859374,0.006555112,Training
4901,L242F01471C01S03064Rp09384.jpg,3064_SV_W_F_WD_60_1937.jpg,0.000623132,0.16022909,0.1918153,0.6473325,Training
4902,L242F01471C01S03064Rp09962.jpg,3064_SV_W_M_WD_60_1938.jpg,0.000305837,0.06600222,0.7067754,0.22691654,Training
4903,L242F01471C01S03064Rp12833.jpg,3064_SV_W_M_WD_60_1939.jpg,0.06038558,0.23844238,0.20358041,0.4975917,Training
4904,L242F01472C01S03066Ip.jpg,3066_SV_W_V_WD_20_1940.jpg,0.096799105,0.90136194,0.001783391,5.55E-05,Training
4905,L242F01472C01S03066Rp04863.jpg,3066_SV_W_V_WD_30_1941.jpg,0.00044571,0.905755,0.08841175,0.005387601,Testing
4906,L242F01472C01S03066Rp06431.jpg,3066_SV_W_F_WD_30_1942.jpg,2.38E-05,0.013969425,0.9432605,0.042746194,Training
4907,L242F01472C01S03066Rp08305.jpg,3066_SV_W_M_WD_40_1943.jpg,0.000121866,0.04574385,0.2587779,0.69535637,Training
4908,L242F01472C01S03066Rp09912.jpg,3066_SV_W_M_WD_30_1944.jpg,1.44E-05,0.005186815,0.38389638,0.6109024,Testing
4909,L242F01472C01S03066Rp12804.jpg,3066_SV_W_M_DR_90_1945.jpg,1.73E-05,0.002508408,0.0636517,0.93382263,Testing
4910,L1150F01046C01S03069Ip.jpg,3069_SV_W_F_G_0_1946.jpg,1.01E-05,6.38E-05,0.7375366,0.26238945,Testing
4911,L1150F01046C01S03069Rp00948.jpg,3069_SV_W_M_G_0_1947.jpg,6.15E-05,0.000923317,0.7946445,0.20437068,Testing
4912,L1150F01046C01S03069Rp02024.jpg,3069_SV_W_M_WD_10_1948.jpg,5.85E-06,0.000232451,0.8857477,0.11401401,Training
4913,L1150F01046C01S03069Rp03040.jpg,3069_SV_W_F_G_0_1949.jpg,2.97E-05,0.000767757,0.82219684,0.17700571,Training
4914,L1150F01046C01S03069Rp04661.jpg,3069_SV_W_M_DR_20_1950.jpg,9.26E-05,0.015560616,0.43169123,0.5526556,Testing
4915,L1150F01046C01S03069Rp06686.jpg,3069_SV_W_M_DR_90_1951.jpg,6.83E-05,0.000469667,0.022208214,0.9772538,Training
4916,L354F03987C01S03088Rp04646.jpg,3088_SV_W_V_WD_30_1952.jpg,8.85E-05,0.98020685,0.018629886,0.001074795,Testing
4917,L354F03987C01S03088Rp10881.jpg,3088_SV_W_F_WD_20_1953.jpg,1.47E-05,0.000462992,0.90035176,0.0991705,Training
4918,L354F03987C01S03088Rp14311.jpg,3088_SV_W_M_DR_90_1954.jpg,5.99E-06,1.72E-05,0.06740045,0.9325763,Testing
4919,L354F03985C01S03089Rp04695.jpg,3089_SV_W_V_WD_70_1955.jpg,0.000111374,0.9847017,0.015067271,0.000119632,Testing
4920,L354F03985C01S03089Rp10876.jpg,3089_SV_W_F_WD_30_1956.jpg,3.80E-06,1.36E-05,0.8925084,0.10747426,Training
4921,L354F03985C01S03089Rp14307.jpg,3089_SV_W_M_DR_90_1957.jpg,9.77E-05,0.001347167,0.34254882,0.6560064,Training
4922,L354F03983C01S03091Rp04665.jpg,3091_SV_W_V_WD_40_1958.jpg,2.45E-05,0.9697268,0.030081278,0.000167374,Training
4923,L354F03983C01S03091Rp10885.jpg,3091_SV_W_F_WD_10_1959.jpg,2.95E-05,0.000132687,0.5044724,0.49536532,Training
4924,L354F03983C01S03091Rp14293.jpg,3091_SV_W_M_DR_90_1960.jpg,3.80E-05,0.000252339,0.000993092,0.9987166,Testing
4925,L406F00125C01S03093Ip.jpg,3093_SV_W_S_WD_20_1961.jpg,0.2450384,0.754144,0.000735292,8.22E-05,Testing
4926,L406F00125C01S03093Rp02060.jpg,3093_SV_W_V_WD_20_1962.jpg,0.003054562,0.97556484,0.020167045,0.00121362,Training
4927,L406F00125C01S03093Rp05113.jpg,3093_SV_W_V_WD_10_1963.jpg,0.000715501,0.8739954,0.12206509,0.003224057,Testing
4928,L406F00125C01S03093Rp07563.jpg,3093_SV_W_F_WD_10_1964.jpg,0.000181831,0.001697656,0.91462743,0.08349302,Training
4929,L406F00125C01S03093Rp07573.jpg,3093_SV_W_F_WD_20_1965.jpg,9.79E-05,0.015930034,0.98099434,0.002977722,Training
4930,L406F00125C01S03093Rp07576.jpg,3093_SV_W_F_WD_10_1966.jpg,2.11E-05,0.000477853,0.9890114,0.010489602,Testing
4931,L406F00125C01S03093Rp07577.jpg,3093_SV_W_F_WD_20_1967.jpg,0.000126744,0.001004659,0.8489998,0.1498688,Training
4932,L406F00125C01S03093Rp11085.jpg,3093_SV_W_F_WD_20_1968.jpg,2.56E-05,0.000113731,0.94451046,0.05535014,Training
4933,L406F00125C01S03093Rp12871.jpg,3093_SV_W_M_DR_20_1969.jpg,3.94E-05,5.90E-05,0.006829865,0.99307173,Testing
4934,L406F00125C01S03093Rp14793.jpg,3093_SV_W_M_DR_90_1970.jpg,0.00038429,0.000363313,0.64126635,0.35798606,Testing
4935,L354F03989C01S03094Rp04650.jpg,3094_SV_W_V_WD_50_1971.jpg,2.64E-05,0.44436586,0.55485827,0.000749513,Training
4936,L354F03989C01S03094Rp10913.jpg,3094_SV_W_M_WD_20_1972.jpg,5.25E-05,0.008306397,0.4775922,0.5140488,Training
4937,L354F03989C01S03094Rp14298.jpg,3094_SV_W_M_DR_90_1973.jpg,2.54E-05,0.000246142,0.061102185,0.9386262,Testing
4938,L354F03979C01S03095Rp10916.jpg,3095_SV_W_F_WD_20_1974.jpg,6.68E-05,0.041734107,0.92922825,0.028970757,Testing
4939,L354F03979C01S03095Rp14446.jpg,3095_SV_W_M_DR_60_1975.jpg,3.78E-05,0.00045427,0.06641763,0.9330903,Training
4940,L406F02427C01S03099Ip.jpg,3099_SV_W_S_WD_10_1976.jpg,0.98935086,0.010423202,0.000172799,5.32E-05,Testing
4941,L406F02427C01S03099Rp05120.jpg,3099_SV_W_V_G_0_1977.jpg,3.31E-06,0.99854434,0.001443718,8.63E-06,Training
4942,L406F02427C01S03099Rp09990.jpg,3099_SV_W_F_WD_10_1978.jpg,7.69E-06,0.001687641,0.99453366,0.003770963,Testing
4943,L406F02427C01S03099Rp11087.jpg,3099_SV_W_F_WD_20_1979.jpg,0.000433048,0.01983371,0.9031559,0.07657731,Training
4944,L406F02427C01S03099Rp12873.jpg,3099_SV_W_M_DR_20_1980.jpg,1.22E-05,9.30E-06,0.003535802,0.99644274,Training
4945,L406F02427C01S03099Rp14794.jpg,3099_SV_W_M_DR_80_1981.jpg,0.00284275,0.015473469,0.03005048,0.9516332,Training
4946,L406F02436C01S03105Ip.jpg,3105_SV_W_S_WD_10_1982.jpg,0.95680684,0.042793803,0.000242671,0.000156693,Testing
4947,L406F02436C01S03105Rp12876.jpg,3105_SV_W_F_DR_10_1983.jpg,2.55E-05,9.11E-06,0.03214534,0.96782,Testing
4948,L323F02774C01S03112Rp05451.jpg,3112_SV_W_V_G_0_1984.jpg,1.67E-05,9.03E-06,0.96729696,0.03267739,Testing
4949,L323F02774C01S03112Rp10791.jpg,3112_SV_W_F_G_0_1985.jpg,9.00E-06,0.001145977,0.997045,0.001800139,Training
4950,L323F02774C01S03112Rp14372.jpg,3112_SV_W_M_DR_60_1986.jpg,3.98E-06,2.43E-06,0.031996265,0.96799725,Testing
4951,L323F03352C01S03113Ip.jpg,3113_SV_W_S_WD_10_1987.jpg,0.94665915,0.05326469,6.09E-05,1.53E-05,Training
4952,L323F03352C01S03113Rp05350.jpg,3113_SV_W_V_WD_20_1988.jpg,0.001308347,0.3708656,0.35210758,0.27571854,Testing
4953,L323F03352C01S03113Rp11347.jpg,3113_SV_W_F_WD_20_1989.jpg,2.11E-05,0.003337647,0.9569672,0.039674055,Testing
4954,L323F03352C01S03113Rp11348.jpg,3113_SV_W_M_WD_20_1990.jpg,0.004369706,0.009803572,0.79671323,0.18911344,Testing
4955,L323F03352C01S03113Rp14356.jpg,3113_SV_W_M_DR_90_1991.jpg,0.003028595,0.009585369,0.3166978,0.6706882,Testing
4956,L323F00901C01S03114Rp05343.jpg,3114_SV_W_V_WD_10_1992.jpg,0.000844782,0.31038147,0.6629006,0.025873082,Testing
4957,L323F00901C01S03114Rp11340.jpg,3114_SV_W_F_WD_20_1993.jpg,4.58E-05,0.002346299,0.75517476,0.24243318,Training
4958,L323F00901C01S03114Rp14352.jpg,3114_SV_W_M_DR_90_1994.jpg,0.002689781,0.012691783,0.00625139,0.97836703,Training
4959,L323F03454C01S03115Rp05355.jpg,3115_SV_W_V_WD_20_1995.jpg,0.001714903,0.7046401,0.28350094,0.01014403,Testing
4960,L323F03454C01S03115Rp11355.jpg,3115_SV_W_F_WD_10_1996.jpg,4.54E-05,0.000129961,0.7435929,0.2562316,Training
4961,L323F03454C01S03115Rp14366.jpg,3115_SV_W_M_DR_90_1997.jpg,2.15E-05,7.49E-06,0.001790684,0.9981804,Training
4962,L406F02438C01S03116Ip.jpg,3116_SV_W_S_WD_10_1998.jpg,0.93737173,0.062195256,0.000390964,4.20E-05,Testing
4963,L406F02438C01S03116Rp05142.jpg,3116_SV_W_V_G_0_1999.jpg,7.25E-06,0.9970534,0.00291857,2.08E-05,Training
4964,L406F02438C01S03116Rp10001.jpg,3116_SV_W_F_G_0_2000.jpg,0.00313195,0.002522279,0.97728276,0.017062962,Training
4965,L406F02438C01S03116Rp11188.jpg,3116_SV_W_F_WD_20_2001.jpg,0.000533199,0.020172896,0.9101755,0.069118366,Testing
4966,L406F02438C01S03116Rp14796.jpg,3116_SV_W_M_DR_80_2002.jpg,0.000228436,0.001566395,0.20823379,0.7899715,Testing
4967,L354F03937C01S03120Ip.jpg,3120_SV_W_V_WD_10_2003.jpg,0.15343834,0.8460002,0.000344615,0.000216794,Testing
4968,L354F03937C01S03120Rp04779.jpg,3120_SV_W_V_WD_20_2004.jpg,0.001349846,0.8888159,0.08941221,0.020422036,Testing
4969,L354F03937C01S03120Rp09624.jpg,3120_SV_W_F_WD_30_2005.jpg,4.05E-06,0.011508958,0.98007685,0.008410215,Training
4970,L354F03937C01S03120Rp10918.jpg,3120_SV_W_F_WD_30_2006.jpg,0.00026724,0.002024785,0.41919366,0.5785143,Testing
4971,L354F03937C01S03120Rp14449.jpg,3120_SV_W_M_WD_20_2007.jpg,6.90E-06,0.000293078,0.68672454,0.31297556,Testing
4972,L406F02465C01S03129Ip.jpg,3129_SV_W_S_WD_10_2008.jpg,0.97725254,0.02225949,0.000383628,0.000104223,Training
4973,L406F02465C01S03129Rp02072.jpg,3129_SV_W_V_WD_10_2009.jpg,0.000941993,0.9964502,0.002469867,0.000137961,Training
4974,L406F02465C01S03129Rp05469.jpg,3129_SV_W_V_G_0_2010.jpg,8.64E-06,0.95735085,0.040364884,0.002275546,Training
4975,L406F02465C01S03129Rp07632.jpg,3129_SV_W_V_G_0_2011.jpg,1.79E-05,0.5936688,0.38216045,0.02415286,Testing
4976,L406F02465C01S03129Rp10262.jpg,3129_SV_W_F_WD_20_2012.jpg,0.000198959,0.101048954,0.6077339,0.29101816,Training
4977,L406F02465C01S03129Rp11173.jpg,3129_SV_W_F_WD_10_2013.jpg,0.000104667,0.089611985,0.85981905,0.050464235,Testing
4978,L406F02465C01S03129Rp12884.jpg,3129_SV_W_M_DR_20_2014.jpg,0.000716384,0.000969873,0.37052312,0.6277906,Testing
4979,L354F03995C01S03130Rp04801.jpg,3130_SV_W_V_WD_20_2015.jpg,0.000114024,0.99948126,0.000360667,4.41E-05,Training
4980,L354F03995C01S03130Rp11026.jpg,3130_SV_W_V_WD_30_2016.jpg,3.67E-07,0.9987991,0.001197343,3.19E-06,Training
4981,L354F03995C01S03130Rp11027.jpg,3130_SV_W_V_WD_20_2017.jpg,4.32E-05,0.9145038,0.035801813,0.04965118,Testing
4982,L354F03995C01S03130Rp14463.jpg,3130_SV_W_M_DR_20_2018.jpg,2.04E-05,0.000130583,0.011099344,0.98874974,Training
4983,L406F02467C01S03131Ip.jpg,3131_SV_W_S_G_0_2019.jpg,0.99022734,0.009590571,0.000102863,7.92E-05,Training
4984,L406F02467C01S03131Rp07633.jpg,3131_SV_W_V_WD_10_2020.jpg,8.23E-06,0.96947676,0.02877711,0.001737985,Training
4985,L406F02467C01S03131Rp11174.jpg,3131_SV_W_F_WD_10_2021.jpg,9.62E-05,0.003739656,0.97181386,0.024350239,Testing
4986,L222F00419C01S03133Ip.jpg,3133_SV_W_V_WD_20_2022.jpg,6.85E-05,0.5529138,0.43067703,0.016340703,Testing
4987,L222F00419C01S03133Rp01045.jpg,3133_SV_W_V_WD_10_2023.jpg,0.000249646,0.48903763,0.37547728,0.13523546,Training
4988,L222F00419C01S03133Rp02325.jpg,3133_SV_W_V_WD_10_2024.jpg,0.001167152,0.95873946,0.02794142,0.012151916,Training
4989,L222F00419C01S03133Rp04007.jpg,3133_SV_W_V_WD_10_2025.jpg,4.85E-06,0.9214192,0.078463495,0.00011241,Testing
4990,L222F00419C01S03133Rp06051.jpg,3133_SV_W_F_WD_10_2026.jpg,0.007391806,0.5692423,0.3033392,0.12002667,Testing
4991,L222F00419C01S03133Rp07238.jpg,3133_SV_W_F_WD_10_2027.jpg,1.50E-05,0.000347913,0.9605016,0.039135557,Training
4992,L222F00419C01S03133Rp08379.jpg,3133_SV_W_F_WD_10_2028.jpg,7.14E-06,0.000161537,0.8394272,0.16040416,Testing
4993,L222F00419C01S03133Rp09443.jpg,3133_SV_W_F_WD_10_2029.jpg,0.000106945,0.022971233,0.8616728,0.11524904,Testing
4994,L222F00419C01S03133Rp12737.jpg,3133_SV_W_M_DR_50_2030.jpg,4.27E-06,1.36E-05,0.01474854,0.9852335,Training
4995,L406F02468C01S03143Ip.jpg,3143_SV_W_S_WD_10_2031.jpg,0.9760349,0.022010911,0.001651904,0.000302366,Training
4996,L406F02468C01S03143Rp07628.jpg,3143_SV_W_F_G_0_2032.jpg,3.97E-05,0.010387003,0.3334663,0.65610707,Testing
4997,L406F02468C01S03143Rp07629.jpg,3143_SV_W_F_G_0_2033.jpg,0.000148188,0.14942677,0.6118351,0.23858988,Testing
4998,L406F02468C01S03143Rp10263.jpg,3143_SV_W_F_WD_10_2034.jpg,4.64E-05,0.000171741,0.14012422,0.85965765,Training
4999,L406F02475C01S03144Ip.jpg,3144_SV_W_S_WD_10_2035.jpg,0.67079407,0.3271388,0.001948909,0.000118184,Testing
5000,L406F02475C01S03144Rp02091.jpg,3144_SV_W_V_WD_10_2036.jpg,0.000357099,0.9988656,0.000688629,8.87E-05,Training
5001,L406F02475C01S03144Rp07623.jpg,3144_SV_W_V_WD_10_2037.jpg,0.000108232,0.011467096,0.20737454,0.78105015,Testing
5002,L406F02475C01S03144Rp07624.jpg,3144_SV_W_V_WD_10_2038.jpg,2.10E-05,0.006447192,0.21615571,0.7773762,Testing
5003,L406F02475C01S03144Rp10652.jpg,3144_SV_W_F_WD_10_2039.jpg,1.89E-06,7.68E-05,0.9957463,0.004174963,Testing
5004,L406F02475C01S03144Rp12888.jpg,3144_SV_W_M_DR_80_2040.jpg,8.74E-06,7.08E-05,0.08112021,0.9188003,Training
5005,L406F02475C01S03144Rp12889.jpg,3144_SV_W_M_WD_10_2041.jpg,0.000353384,0.001809049,0.25875264,0.7390849,Training
5006,L326F01740C01S03145Rp05259.jpg,3145_SV_W_V_WD_10_2042.jpg,0.002667629,0.6407959,0.3480256,0.008510866,Training
5007,L326F01740C01S03145Rp11273.jpg,3145_SV_W_F_WD_30_2043.jpg,0.000184054,0.10582003,0.8904535,0.003542437,Testing
5008,L326F01740C01S03145Rp13958.jpg,3145_SV_W_M_DR_90_2044.jpg,0.00120143,0.001612567,0.014964003,0.982222,Training
5009,L326F01740C01S03145Rp13964.jpg,3145_SV_W_M_WD_30_2045.jpg,0.000179812,0.003516024,0.7515538,0.24475037,Testing
5010,L141F03315C01S03147Ip.jpg,3147_SV_W_V_WD_10_2046.jpg,0.000102524,0.9888403,0.003776322,0.007280849,Training
5011,L141F03315C01S03147Rp02853.jpg,3147_SV_W_V_WD_40_2047.jpg,1.18E-05,0.8007405,0.19867828,0.0005695,Training
5012,L141F03315C01S03147Rp04374.jpg,3147_SV_W_V_WD_30_2048.jpg,2.02E-06,0.6809784,0.26694736,0.052072197,Training
5013,L141F03315C01S03147Rp07534.jpg,3147_SV_W_V_WD_20_2049.jpg,0.000128291,0.9499322,0.045369633,0.004569924,Training
5014,L141F03315C01S03147Rp08463.jpg,3147_SV_W_F_WD_10_2050.jpg,0.000384456,0.00585648,0.47905567,0.5147034,Testing
5015,L141F03315C01S03147Rp09498.jpg,3147_SV_W_F_WD_30_2051.jpg,2.10E-06,0.001352945,0.9005209,0.098124005,Testing
5016,L141F03315C01S03147Rp11240.jpg,3147_SV_W_F_WD_20_2052.jpg,2.70E-05,0.001538779,0.26206705,0.73636705,Training
5017,L141F03315C01S03147Rp11957.jpg,3147_SV_W_M_WD_10_2053.jpg,0.00106643,0.5865101,0.22349165,0.18893173,Testing
5018,L141F03315C01S03147Rp12598.jpg,3147_SV_W_M_WD_10_2054.jpg,2.95E-05,0.001316004,0.03038405,0.9682704,Training
5019,L141F03315C01S03147Rp13488.jpg,3147_SV_W_F_WD_10_2055.jpg,1.22E-06,0.9408106,0.025398197,0.033789992,Testing
5020,L141F03315C01S03147Rp14615.jpg,3147_SV_W_M_DR_70_2056.jpg,3.30E-07,3.46E-06,6.59E-05,0.99993026,Training
5021,L141F03420C01S03149Ip.jpg,3149_SV_W_V_WD_10_2057.jpg,1.93E-05,0.9999206,2.42E-05,3.59E-05,Training
5022,L141F03420C01S03149Rp01257.jpg,3149_SV_W_V_WD_20_2058.jpg,3.66E-07,0.9966325,0.003137275,0.000229843,Testing
5023,L141F03420C01S03149Rp08573.jpg,3149_SV_W_F_WD_10_2059.jpg,2.15E-05,0.006562609,0.9454249,0.04799088,Testing
5024,L141F03420C01S03149Rp12839.jpg,3149_SV_W_F_WD_10_2060.jpg,2.18E-05,0.60307413,0.38777563,0.009128502,Testing
5025,L429F01540C01S03158Ip.jpg,3158_SV_W_S_G_0_2061.jpg,0.9935369,0.006440424,1.24E-05,1.02E-05,Testing
